id,total_words,lexicality,avg_zipf
ark:/67375/WNG-9RPSVTM3-7,6339,40.731976652468845,5.00668086754454
ark:/67375/WNG-B8X9TG36-4,8562,42.52511095538426,4.432471848393298
ark:/67375/WNG-BCPP6Z9B-8,1625,11.384615384615383,4.393351351351352
ark:/67375/WNG-BGVTDMPG-R,3525,45.21985815602837,4.227496863237139
ark:/67375/WNG-BVG4R13X-S,3512,47.9498861047836,4.247476247030879
ark:/67375/WNG-C2FDN5XT-D,1622,27.866831072749694,4.729048672566372
ark:/67375/WNG-C4TX42KH-P,7682,47.8651392866441,4.206499864019581
ark:/67375/WNG-CB53PMPR-X,2038,45.82924435721296,4.708094218415417
ark:/67375/WNG-CP4J2Q5P-J,4109,47.33511803358482,4.533501285347044
ark:/67375/WNG-D7BBFW00-C,8116,45.98324297683588,5.011672025723473
ark:/67375/WNG-DT1F0978-0,4681,43.13180944242684,4.575066864784547
ark:/67375/WNG-DTVHS6VG-N,2161,33.826931975937065,4.778850889192887
ark:/67375/WNG-F3MRVJNV-6,1894,23.336853220696938,4.412217194570136
ark:/67375/WNG-FGZTWSMF-2,2820,43.12056737588652,4.171866776315789
ark:/67375/WNG-FHSCW0L5-0,589,47.02886247877759,4.4401444043321305
ark:/67375/WNG-FQL54T5Q-0,2360,14.44915254237288,4.114340175953079
ark:/67375/WNG-G349NCQV-G,3012,47.343957503320055,4.292917251051893
ark:/67375/WNG-G3ZDB1H8-Q,552,24.637681159420293,4.735808823529412
ark:/67375/WNG-GLQ48FW5-3,1530,45.88235294117647,4.280384615384615
ark:/67375/WNG-GV6LV4RC-9,2166,35.78024007386888,4.747909677419355
ark:/67375/WNG-H1B9KML2-X,4345,45.04027617951669,4.202161471640265
ark:/67375/WNG-J66KKMT0-2,9640,43.99377593360996,4.23591841546805
ark:/67375/WNG-JCH02DB7-P,959,15.43274244004171,4.63777027027027
ark:/67375/WNG-JHMQ637N-8,3704,42.84557235421166,4.198714555765595
ark:/67375/WNG-JJ6PKBS8-K,2510,22.948207171314746,4.414670138888889
